"LVL_REFNIS","CD_REFNIS","CD_SUP_REFNIS","TX_REFNIS_DE","TX_REFNIS_FR","TX_REFNIS_NL","DT_VLDT_START","DT_VLDT_END"
"4","42018","42000","Schellebelle","Schellebelle","Schellebelle","01/01/1970","31/12/1976"
"4","42019","42000","Schoonaarde","Schoonaarde","Schoonaarde","01/01/1970","31/12/1976"
"4","42020","42000","Serskamp","Serskamp","Serskamp","01/01/1970","31/12/1976"
"4","42021","42000","Sint-Gillis-bij-Dendermonde","Sint-Gillis-bij-Dendermonde","Sint-Gillis-bij-Dendermonde","01/01/1970","31/12/1971"
"4","42022","42000","Uitbergen","Uitbergen","Uitbergen","01/01/1970","31/12/1976"
"4","42023","42000","Waasmunster","Waasmunster","Waasmunster","01/01/1970","31/12/9999"
"4","42024","42000","Westrem","Westrem","Westrem","01/01/1970","31/12/1976"
"4","42025","42000","Wetteren","Wetteren","Wetteren","01/01/1970","31/12/9999"
"4","42026","42000","Wichelen","Wichelen","Wichelen","01/01/1970","31/12/9999"
"4","42027","42000","Wieze","Wieze","Wieze","01/01/1970","31/12/1976"
"4","42028","42000","Zele","Zele","Zele","01/01/1970","31/12/9999"
"4","43001","43000","Adegem","Adegem","Adegem","01/01/1970","31/12/1976"
"4","43002","43000","Assenede","Assenede","Assenede","01/01/1970","31/12/9999"
"4","43003","43000","Bassevelde","Bassevelde","Bassevelde","01/01/1970","31/12/1976"
"4","43004","43000","Boekhoute","Boekhoute","Boekhoute","01/01/1970","31/12/1976"
"4","43005","43000","Eeklo","Eeklo","Eeklo","01/01/1970","31/12/9999"
"4","43006","43000","Ertvelde","Ertvelde","Ertvelde","01/01/1970","31/12/1976"
"4","43007","43000","Kaprijke","Kaprijke","Kaprijke","01/01/1970","31/12/9999"
"4","43009","43000","Lembeke","Lembeke","Lembeke","01/01/1970","31/12/1976"
"4","43010","43000","Maldegem","Maldegem","Maldegem","01/01/1970","31/12/9999"
"4","43011","43000","Middelburg","Middelburg","Middelburg","01/01/1970","31/12/1976"
"4","43012","43000","Oosteeklo","Oosteeklo","Oosteeklo","01/01/1970","31/12/1976"
"4","43013","43000","Sint-Jan-in-Eremo","Sint-Jan-in-Eremo","Sint-Jan-in-Eremo","01/01/1970","31/12/1976"
"4","43014","43000","Sint-Laureins","Sint-Laureins","Sint-Laureins","01/01/1970","31/12/9999"
"4","43015","43000","Sint-Margriete","Sint-Margriete","Sint-Margriete","01/01/1970","31/12/1976"
"4","43016","43000","Waterland-Oudeman","Waterland-Oudeman","Waterland-Oudeman","01/01/1970","31/12/1976"
"4","43017","43000","Watervliet","Watervliet","Watervliet","01/01/1970","31/12/1976"
"4","43018","43000","Zelzate","Zelzate","Zelzate","01/01/1970","31/12/9999"
"4","44001","44000","Aalter","Aalter","Aalter","01/01/1970",31/12/2018
"4","44002","44000","Afsnee","Afsnee","Afsnee","01/01/1970","31/12/1976"
"4","44003","44000","Asper","Asper","Asper","01/01/1970","31/12/1976"
"4","44004","44000","Astene","Astene","Astene","01/01/1970","31/12/1970"
"4","44005","44000","Baaigem","Baaigem","Baaigem","01/01/1970","31/12/1976"
"4","44006","44000","Bachte-Maria-Leerne","Bachte-Maria-Leerne","Bachte-Maria-Leerne","01/01/1970","31/12/1976"
"4","44007","44000","Balegem","Balegem","Balegem","01/01/1970","31/12/1976"
"4","44008","44000","Beervelde","Beervelde","Beervelde","01/01/1970","31/12/1976"
"4","44009","44000","Bellem","Bellem","Bellem","01/01/1970","31/12/1976"
"4","44010","44000","Bottelare","Bottelare","Bottelare","01/01/1970","31/12/1976"
"4","44011","44000","Deinze","Deinze","Deinze","01/01/1970",31/12/2018
"4","44012","44000","De Pinte","De Pinte","De Pinte","01/01/1970","31/12/9999"
"4","44013","44000","Destelbergen","Destelbergen","Destelbergen","01/01/1970","31/12/9999"
"4","44015","44000","Deurle","Deurle","Deurle","01/01/1970","31/12/1976"
"4","44016","44000","Dikkelvenne","Dikkelvenne","Dikkelvenne","01/01/1970","31/12/1976"
"4","44017","44000","Drongen","Tronchiennes","Drongen","01/01/1970","31/12/1976"
"4","44018","44000","Eke","Eke","Eke","01/01/1970","31/12/1976"
"4","44019","44000","Evergem","Evergem","Evergem","01/01/1970","31/12/9999"
"4","44020","44000","Gavere","Gavere","Gavere","01/01/1970","31/12/9999"
"4","44021","44000","Gent","Gand","Gent","01/01/1970","31/12/9999"
"4","44022","44000","Gentbrugge","Gentbrugge","Gentbrugge","01/01/1970","31/12/1976"
"4","44023","44000","Gijzenzele","Gijzenzele","Gijzenzele","01/01/1970","31/12/1976"
"4","44024","44000","Gontrode","Gontrode","Gontrode","01/01/1970","31/12/1976"
"4","44025","44000","Gottem","Gottem","Gottem","01/01/1970","31/12/1976"
"4","44026","44000","Grammene","Grammene","Grammene","01/01/1970","31/12/1976"
"4","44027","44000","Hansbeke","Hansbeke","Hansbeke","01/01/1970","31/12/1976"
"4","44028","44000","Heusden (Gent)","Heusden (Gand)","Heusden (Gent)","01/01/1970","31/12/1976"
"4","44029","44000","Knesselare","Knesselare","Knesselare","01/01/1970",31/12/2018
"4","44030","44000","Landegem","Landegem","Landegem","01/01/1970","31/12/1976"
"4","44031","44000","Landskouter","Landskouter","Landskouter","01/01/1970","31/12/1976"
"4","44032","44000","Ledeberg","Ledeberg","Ledeberg","01/01/1970","31/12/1976"
"4","44034","44000","Lochristi","Lochristi","Lochristi","01/01/1970","31/12/9999"
"4","44035","44000","Lotenhulle","Lotenhulle","Lotenhulle","01/01/1970","31/12/1976"
"4","44036","44000","Lovendegem","Lovendegem","Lovendegem","01/01/1970",31/12/2018
"4","44037","44000","Machelen (Gent)","Machelen (Gand)","Machelen (Gent)","01/01/1970","31/12/1976"
"4","44038","44000","Mariakerke","Mariakerke","Mariakerke","01/01/1970","31/12/1976"
"4","44039","44000","Meigem","Meigem","Meigem","01/01/1970","31/12/1976"
"4","44040","44000","Melle","Melle","Melle","01/01/1970","31/12/9999"
"4","44041","44000","Melsen","Melsen","Melsen","01/01/1970","31/12/1976"
"4","44043","44000","Merelbeke","Merelbeke","Merelbeke","01/01/1970","31/12/9999"
"4","44044","44000","Merendree","Merendree","Merendree","01/01/1970","31/12/1976"
"4","44045","44000","Moerbeke (Gent)","Moerbeke (Gand)","Moerbeke (Gent)","01/01/1970","31/12/9999"
"4","44046","44000","Moortsele","Moortsele","Moortsele","01/01/1970","31/12/1976"
"4","44047","44000","Munte","Munte","Munte","01/01/1970","31/12/1976"
"4","44048","44000","Nazareth","Nazareth","Nazareth","01/01/1970","31/12/9999"
"4","44049","44000","Nevele","Nevele","Nevele","01/01/1970",31/12/2018
"4","44050","44000","Olsene","Olsene","Olsene","01/01/1970","31/12/1976"
"4","44051","44000","Oostakker","Oostakker","Oostakker","01/01/1970","31/12/1976"
"4","44052","44000","Oosterzele","Oosterzele","Oosterzele","01/01/1970","31/12/9999"
"4","44053","44000","Oostwinkel","Oostwinkel","Oostwinkel","01/01/1970","31/12/1976"
"4","44054","44000","Petegem-aan-de-Leie","Petegem-aan-de-Leie","Petegem-aan-de-Leie","01/01/1970","31/12/1970"
"4","44055","44000","Poeke","Poeke","Poeke","01/01/1970","31/12/1976"
"4","44056","44000","Poesele","Poesele","Poesele","01/01/1970","31/12/1976"
"4","44057","44000","Ronsele","Ronsele","Ronsele","01/01/1970","31/12/1976"
"4","44058","44000","Schelderode","Schelderode","Schelderode","01/01/1970","31/12/1976"
"4","44059","44000","Scheldewindeke","Scheldewindeke","Scheldewindeke","01/01/1970","31/12/1976"
"4","44060","44000","Semmerzake","Semmerzake","Semmerzake","01/01/1970","31/12/1976"
"4","44061","44000","Sint-Amandsberg","Sint-Amandsberg","Sint-Amandsberg","01/01/1970","31/12/1976"
"4","44062","44000","Sint-Denijs-Westrem","Sint-Denijs-Westrem","Sint-Denijs-Westrem","01/01/1970","31/12/1976"
"4","44064","44000","Sint-Martens-Latem","Sint-Martens-Latem","Sint-Martens-Latem","01/01/1970","31/12/9999"
"4","44065","44000","Sint-Martens-Leerne","Sint-Martens-Leerne","Sint-Martens-Leerne","01/01/1970","31/12/1976"
"4","44066","44000","Sleidinge","Sleidinge","Sleidinge","01/01/1970","31/12/1976"
"4","44067","44000","Ursel","Ursel","Ursel","01/01/1970","31/12/1976"
"4","44068","44000","Vinderhoute","Vinderhoute","Vinderhoute","01/01/1970","31/12/1976"
"4","44069","44000","Vinkt","Vinkt","Vinkt","01/01/1970","31/12/1976"
"4","44070","44000","Vosselare","Vosselare","Vosselare","01/01/1970","31/12/1976"
"4","44071","44000","Vurste","Vurste","Vurste","01/01/1970","31/12/1976"
"4","44072","44000","Waarschoot","Waarschoot","Waarschoot","01/01/1970",31/12/2018
"4","44073","44000","Wachtebeke","Wachtebeke","Wachtebeke","01/01/1970","31/12/9999"
"4","44074","44000","Wondelgem","Wondelgem","Wondelgem","01/01/1970","31/12/1976"
"4","44075","44000","Wontergem","Wontergem","Wontergem","01/01/1970","31/12/1976"
"4","44076","44000","Zaffelare","Zaffelare","Zaffelare","01/01/1970","31/12/1976"
"4","44077","44000","Zeveneken","Zeveneken","Zeveneken","01/01/1970","31/12/1976"
"4","44078","44000","Zeveren","Zeveren","Zeveren","01/01/1970","31/12/1970"
"4","44079","44000","Zevergem","Zevergem","Zevergem","01/01/1970","31/12/1976"
"4","44080","44000","Zomergem","Zomergem","Zomergem","01/01/1970",31/12/2018
"4","44081","44000","Zulte","Zulte","Zulte","01/01/1970","31/12/9999"
"4","44082","44000","Zwijnaarde","Zwijnaarde","Zwijnaarde","01/01/1970","31/12/1976"
"4","44083","44000","Deinze","Deinze","Deinze","01/01/2019","31/12/9999"
"4","44084","44000","Aalter","Aalter","Aalter","01/01/2019","31/12/9999"
"4","44085","44000","Lievegem","Lievegem","Lievegem","01/01/2019","31/12/9999"
"4","45001","45000","Beerlegem","Beerlegem","Beerlegem","01/01/1970","31/12/1970"
"4","45002","45000","Berchem (Oudenaarde)","Berchem (Audenarde)","Berchem (Oudenaarde)","01/01/1970","31/12/1970"
"4","45004","45000","Deftinge","Deftinge","Deftinge","01/01/1970","31/12/1976"
"4","45005","45000","Dikkele","Dikkele","Dikkele","01/01/1970","31/12/1970"
"4","45008","45000","Elsegem","Elsegem","Elsegem","01/01/1970","31/12/1970"
"4","45009","45000","Elst","Elst","Elst","01/01/1970","31/12/1970"
"4","45011","45000","Etikhove","Etikhove","Etikhove","01/01/1970","31/12/1976"
"4","45012","45000","Everbeek","Everbeek","Everbeek","01/01/1970","31/12/1976"
"4","45013","45000","Hemelveerdegem","Hemelveerdegem","Hemelveerdegem","01/01/1970","31/12/1976"
"4","45014","45000","Heurne","Heurne","Heurne","01/01/1970","31/12/1970"
"4","45015","45000","Huise","Huise","Huise","01/01/1970","31/12/1976"
"4","45016","45000","Hundelgem","Hundelgem","Hundelgem","01/01/1970","31/12/1970"
"4","45017","45000","Kruishoutem","Kruishoutem","Kruishoutem","01/01/1970",31/12/2018
"4","45018","45000","Kwaremont","Kwaremont","Kwaremont","01/01/1970","31/12/1970"
"4","45020","45000","Maarke-Kerkem","Maarke-Kerkem","Maarke-Kerkem","01/01/1970","31/12/1976"
"4","45021","45000","Mater","Mater","Mater","01/01/1970","31/12/1970"
"4","45022","45000","Meilegem","Meilegem","Meilegem","01/01/1970","31/12/1970"
"4","45023","45000","Melden","Melden","Melden","01/01/1970","31/12/1970"
"4","45024","45000","Michelbeke","Michelbeke","Michelbeke","01/01/1970","31/12/1970"
"4","45025","45000","Moregem","Moregem","Moregem","01/01/1970","31/12/1970"
"4","45026","45000","Mullem","Mullem","Mullem","01/01/1970","31/12/1976"
"4","45027","45000","Munkzwalm","Munkzwalm","Munkzwalm","01/01/1970","31/12/1976"
"4","45028","45000","Nederbrakel","Nederbrakel","Nederbrakel","01/01/1970","31/12/1970"
"4","45030","45000","Nederzwalm-Hermelgem","Nederzwalm-Hermelgem","Nederzwalm-Hermelgem","01/01/1970","31/12/1976"
"4","45031","45000","Nokere","Nokere","Nokere","01/01/1970","31/12/1976"
"4","45032","45000","Nukerke","Nukerke","Nukerke","01/01/1970","31/12/1976"
"4","45033","45000","Ooike","Ooike","Ooike","01/01/1970","31/12/1976"
"4","45034","45000","Opbrakel","Opbrakel","Opbrakel","01/01/1970","31/12/1970"
"4","45035","45000","Oudenaarde","Audenarde","Oudenaarde","01/01/1970","31/12/9999"
"4","45036","45000","Ouwegem","Ouwegem","Ouwegem","01/01/1970","31/12/1976"
"4","45037","45000","Parike","Parike","Parike","01/01/1970","31/12/1976"
"4","45038","45000","Paulatem","Paulatem","Paulatem","01/01/1970","31/12/1970"
"4","45039","45000","Petegem-aan-de-Schelde","Petegem-aan-de-Schelde","Petegem-aan-de-Schelde","01/01/1970","31/12/1970"
"4","45040","45000","Roborst","Roborst","Roborst","01/01/1970","31/12/1970"
"4","45041","45000","Ronse","Renaix","Ronse","01/01/1970","31/12/9999"
"4","45042","45000","Rozebeke","Rozebeke","Rozebeke","01/01/1970","31/12/1970"
"4","45043","45000","Ruien","Ruien","Ruien","01/01/1970","31/12/1970"
"4","45044","45000","Schorisse","Schorisse","Schorisse","01/01/1970","31/12/1976"
"4","45045","45000","Sint-Blasius-Boekel","Sint-Blasius-Boekel","Sint-Blasius-Boekel","01/01/1970","31/12/1970"
"4","45046","45000","Sint-Denijs-Boekel","Sint-Denijs-Boekel","Sint-Denijs-Boekel","01/01/1970","31/12/1970"
"4","45047","45000","Sint-Kornelis-Horebeke","Sint-Kornelis-Horebeke","Sint-Kornelis-Horebeke","01/01/1970","31/12/1976"
"4","45048","45000","Sint-Maria-Horebeke","Sint-Maria-Horebeke","Sint-Maria-Horebeke","01/01/1970","31/12/1976"
"4","45049","45000","Sint-Maria-Latem","Sint-Maria-Latem","Sint-Maria-Latem","01/01/1970","31/12/1970"
"4","45050","45000","Sint-Maria-Lierde","Sint-Maria-Lierde","Sint-Maria-Lierde","01/01/1970","31/12/1976"
"4","45051","45000","Sint-Martens-Lierde","Sint-Martens-Lierde","Sint-Martens-Lierde","01/01/1970","31/12/1976"
"4","45053","45000","Wannegem-Lede","Wannegem-Lede","Wannegem-Lede","01/01/1970","31/12/1976"
"4","45054","45000","Welden","Welden","Welden","01/01/1970","31/12/1970"
"4","45055","45000","Wortegem","Wortegem","Wortegem","01/01/1970","31/12/1970"
"4","45056","45000","Zegelsem","Zegelsem","Zegelsem","01/01/1970","31/12/1970"
"4","45057","45000","Zingem","Zingem","Zingem","01/01/1970",31/12/2018
"4","45058","45000","Zulzeke","Zulzeke","Zulzeke","01/01/1970","31/12/1970"
"4","45059","45000","Brakel","Brakel","Brakel","01/01/1970","31/12/9999"
"4","45060","45000","Kluisbergen","Kluisbergen","Kluisbergen","01/01/1970","31/12/9999"
"4","45061","45000","Wortegem-Petegem","Wortegem-Petegem","Wortegem-Petegem","01/01/1970","31/12/9999"
"4","45062","45000","Horebeke","Horebeke","Horebeke","01/01/1977","31/12/9999"
"4","45063","45000","Lierde","Lierde","Lierde","01/01/1977","31/12/9999"
"4","45064","45000","Maarkedal","Maarkedal","Maarkedal","01/01/1977","31/12/9999"
"4","45065","45000","Zwalm","Zwalin","Zwalm","01/01/1977","31/12/9999"
"4","45068","45000","Kruisem","Kruisem","Kruisem","01/01/2019","31/12/9999"
"4","46001","46000","Bazel","Bazel","Bazel","01/01/1970","31/12/1976"
"4","46002","46000","Belsele","Belsele","Belsele","01/01/1970","31/12/1976"
"4","46003","46000","Beveren (Sint-Niklaas)","Beveren (Saint-Nicolas)","Beveren (Sint-Niklaas)","01/01/1970","31/12/9999"
"4","46004","46000","Daknam","Daknam","Daknam","01/01/1970","31/12/1976"
"4","46005","46000","De Klinge","De Klinge","De Klinge","01/01/1970","31/12/1976"
"4","46006","46000","Doel","Doel","Doel","01/01/1970","31/12/1976"
"4","46007","46000","Eksaarde","Eksaarde","Eksaarde","01/01/1970","31/12/1976"
"4","46008","46000","Elversele","Elversele","Elversele","01/01/1970","31/12/1976"
"4","46009","46000","Haasdonk","Haasdonk","Haasdonk","01/01/1970","31/12/1976"
"4","46010","46000","Kallo","Kallo","Kallo","01/01/1970","31/12/1976"
"4","46011","46000","Kemzeke","Kemzeke","Kemzeke","01/01/1970","31/12/1976"
"4","46012","46000","Kieldrecht","Kieldrecht","Kieldrecht","01/01/1970","31/12/1976"
"4","46013","46000","Kruibeke","Kruibeke","Kruibeke","01/01/1970","31/12/9999"
"4","46014","46000","Lokeren","Lokeren","Lokeren","01/01/1970","31/12/9999"
"4","46015","46000","Meerdonk","Meerdonk","Meerdonk","01/01/1970","31/12/1976"
"4","46016","46000","Melsele","Melsele","Melsele","01/01/1970","31/12/1976"
"4","46017","46000","Nieuwkerken-Waas","Nieuwkerken-Waas","Nieuwkerken-Waas","01/01/1970","31/12/1976"
"4","46018","46000","Rupelmonde","Rupelmonde","Rupelmonde","01/01/1970","31/12/1976"
"4","46019","46000","Sinaai","Sinaai","Sinaai","01/01/1970","31/12/1976"
"4","46020","46000","Sint-Gillis-Waas","Sint-Gillis-Waas","Sint-Gillis-Waas","01/01/1970","31/12/9999"
"4","46021","46000","Sint-Niklaas (Sint-Niklaas)","Saint-Nicolas (Saint-Nicolas)","Sint-Niklaas (Sint-Niklaas)","01/01/1970","31/12/9999"
"4","46022","46000","Sint-Pauwels","Sint-Pauwels","Sint-Pauwels","01/01/1970","31/12/1976"
"4","46023","46000","Steendorp","Steendorp","Steendorp","01/01/1970","31/12/1976"
"4","46024","46000","Stekene","Stekene","Stekene","01/01/1970","31/12/9999"
"4","46025","46000","Temse","Tamise","Temse","01/01/1970","31/12/9999"
"4","46026","46000","Tielrode","Tielrode","Tielrode","01/01/1970","31/12/1976"
"4","46027","46000","Verrebroek","Verrebroek","Verrebroek","01/01/1970","31/12/1976"
"4","46028","46000","Vrasene","Vrasene","Vrasene","01/01/1970","31/12/1976"
"4","51001","51000","Anvaing","Anvaing","Anvaing","01/01/1970","31/12/1976"
"4","51002","51000","Arbre (Ath)","Arbre (Ath)","Arbre (Aat)","01/01/1970","31/12/1976"
"4","51003","51000","Arc-Ainières","Arc-Ainières","Arc-Ainières","01/01/1970","31/12/1971"
"4","51004","51000","Ath","Ath","Aat","01/01/1970","31/12/9999"
"4","51005","51000","Attre","Attre","Attre","01/01/1970","31/12/1976"
"4","51006","51000","Aubechies","Aubechies","Aubechies","01/01/1970","31/12/1976"
"4","51007","51000","Basècles","Basècles","Basècles","01/01/1970","31/12/1976"
"4","51008","51000","Beloeil","Beloeil","Beloeil","01/01/1970","31/12/9999"
"4","51009","51000","Bernissart","Bernissart","Bernissart","01/01/1970","31/12/9999"
"4","51010","51000","Blicquy","Blicquy","Blicquy","01/01/1970","31/12/1976"
"4","51011","51000","Bouvignies","Bouvignies","Bouvignies","01/01/1970","31/12/1976"
"4","51012","51000","Brugelette","Brugelette","Brugelette","01/01/1970","31/12/9999"
"4","51013","51000","Buissenal","Buissenal","Buissenal","01/01/1970","31/12/1976"
"4","51014","51000","Chièvres","Chièvres","Chièvres","01/01/1970","31/12/9999"
